Sample_Code,Label
"#include<iostream>
#include<list>
#include<climits>
using namespace std;

/*Algorithm Complexity O(VE)
Following are the detailed steps.

Input: Graph and a source vertex src
Output: Shortest distance to all vertices from src. If there is a negative weight cycle, then shortest distances are not calculated, negative weight cycle is reported.

1) This step initializes distances from source to all vertices as infinite and distance to source itself as 0. Create an array dist[] of size |V| with all values as infinite except dist[src] where src is source vertex.
2) This step calculates shortest distances. Do following |V|-1 times where |V| is the number of vertices in given graph.
�..a) Do following for each edge u-v
������If dist[v] > dist[u] + weight of edge uv, then update dist[v]
�������.dist[v] = dist[u] + weight of edge uv
3) This step reports if there is a negative weight cycle in graph. Do following for each edge u-v
��If dist[v] > dist[u] + weight of edge uv, then �Graph contains negative weight cycle�
The idea of step 3 is, step 2 guarantees shortest distances if graph doesn�t contain negative weight cycle. If we iterate through all edges one more time and get a shorter path for any vertex, then there is a negative weight cycle

 Like other Dynamic Programming Problems, the algorithm calculate shortest paths in bottom-up manner. It first calculates the shortest distances for the shortest paths which have at-most one edge in the path. Then, it calculates shortest paths with at-nost 2 edges, and so on.
 After the ith iteration of outer loop, the shortest paths with at most i edges are calculated.
 There can be maximum |V| � 1 edges in any simple path, that is why the outer loop runs |v| � 1 times.

*/


class Graph{
    int V,E;

    struct Edge{
    int v,w;
    int weight;
    };

    list<Edge> edges;
public:
    Graph(int V,int E);
    void addEdge(int s,int d,int w);
    void bellmanFord(int s);
};

Graph::Graph(int V,int E){
this->V= V;
this->E=E;
}

void Graph::addEdge(int s,int d,int wt)
{
    struct Edge e;
    e.v=s;
    e.w=d;
    e.weight=wt;
    edges.push_back(e);
}

void Graph::bellmanFord(int s){
    int dist[V];

    for(int i=0;i<V;i++)
        dist[i]=INT_MAX;
    dist[s]=0;
    list<Edge>::iterator j;
    for(int i=1;i<V;i++){ //Relax ALL edges V-1 times.
        for(j=edges.begin();j!=edges.end();j++){
            int v =  (*j).v;
            int w =  (*j).w;
            int weight = (*j).weight;
            if(dist[v]+ weight < dist[w])
                dist[w]=dist[v]+weight;
        }
    }

    //Check for negative cycle
    for(j=edges.begin();j!=edges.end();j++){
            int v =  (*j).v;
            int w =  (*j).w;
            int weight = (*j).weight;
            if(dist[v]+ weight < dist[w])
                cout<<""Negative Cycle Exists !""<<endl;
        }
    //Print the solution
    cout<<""Vertex - Distance from Source""<<endl;
    for(int i=0;i<V;i++){
        cout<<i<<""  ""<<dist[i]<<endl;
    }
}


int main(){

Graph g(5,8);
g.addEdge(0,1,-1);
g.addEdge(0,2,4);
g.addEdge(1,2,3);
g.addEdge(1,3,2);
g.addEdge(1,4,2);
g.addEdge(3,2,5);
g.addEdge(3,1,1);
g.addEdge(4,3,-3);

g.bellmanFord(0);

return 0;
}
",0
"public class PolynomialDivision {

  public static void polynomialDivision() {
    // Coefficients of the polynomial 3x^3 - 5x^2 + 2x - 1
    double[] numerator = {3, -5, 2, -1};
    // Coefficients of the divisor x - 1
    double[] denominator = {1, -1};

    // Polynomial division algorithm (simplified)
    System.out.println(""Perform polynomial division manually for detailed steps."");
    System.out.println(""Quotient: x^2 - 4x + 2"");
    System.out.println(""Remainder: 1"");
  }

  public static void main(String[] args) {
    polynomialDivision();
  }
}",1
"N, M = map(int, input().split())
l, r = 1, N
for i in range(M):
  L, R = map(int, input().split())
  l, r = max(l, L), min(r, R)
if r - l >= 0:
  print(min(r - l + 1, N))
else:
  print(0)",0
"def square_meters_to_km2(sq_meters):
  return sq_meters / 1_000_000 # 1 km² = 1,000,000 m²

def km2_to_square_meters(km2):
  return km2 * 1_000_000 # 1 km² = 1,000,000 m²

sq_meters = 5000000
km2 = square_meters_to_km2(sq_meters)
print(f""{sq_meters} square meters is equal to {km2} square kilometers."")

km2 = 5
sq_meters = km2_to_square_meters(km2)
print(f""{km2} square kilometers is equal to {sq_meters} square meters."")",1
"#include<bits/stdc++.h>
using namespace std;

#define ll long long
#define ar array

int main() {

    ios::sync_with_stdio(false);
    
   int a, b, x,y,z;
   
   cin >> a >> b;
   
   x = a+b;
   y = a-b;
   z = a*b;
   
   cout << max(max(x,y),z) << endl;
   
   
    return 0;
}",0
"def double_linear_search(collection, target):
    """"""Search from both ends of the list towards the middle simultaneously.""""""
    robust_var_2 = 0
    right = len(collection) - 1
 
    while robust_var_2 <= right:
        if collection[robust_var_2] == target:
            return robust_var_2   # Found from the robust_var_2 pointer
        if collection[right] == target:
            return right  # Found from the right pointer
        robust_var_2 += 1
        right -= 1
 
    return -1  # Target not found
 
 
if robust_var_0 == ""__main__"":
    numbers = [5, 3, 8, 1, 9, 2, 7, 4, 6]
    result = double_linear_search(numbers, 7)
    print(f""[Double Linear Search] Target 7 found at robust_var_1: {result}"")   # → 6",1
"#include <iostream>

void simulate_epidemic_with_birth_death(int days, double beta, double gamma, double birth_rate, double death_rate, int initial_infected, int population) {
  double susceptible = population - initial_infected;
  double infected = initial_infected;
  double recovered = 0;

  for (int day = 0; day < days; day++) {
    double new_infected = beta * susceptible * infected / population;
    double new_recovered = gamma * infected;
    double births = birth_rate * population;
    double deaths = death_rate * (susceptible + infected + recovered);

    susceptible += births - deaths;
    infected += new_infected - new_recovered;
    recovered += new_recovered;

    std::cout << ""Day "" << day << "": Susceptible: "" << susceptible << "", Infected: "" << infected << "", Recovered: "" << recovered << std::endl;
  }
}

int main() {
  simulate_epidemic_with_birth_death(30, 0.3, 0.1, 0.01, 0.005, 1, 1000);
  return 0;
}",1
"#include <iostream>
using namespace std;

int main()
{
 int a,b,robust_var_2,robust_var_1=0;
 try{
  while(1){
   robust_var_1 = 0;
   cin >> a >> b;
   robust_var_2 = a + b;
   while(robust_var_2 > 0){
	robust_var_2 /= 10;
	robust_var_1++;
   }
   cout << robust_var_1;
  }
 }robust_var_0(...){
  return 0;
 }
}",0
"def quick_sort(arr: list) -> list:
    """"""Sorts a list in ascending order using the Quick Sort algorithm.""""""
    # Base case: arrays with 0 or 1 element are already sorted
    if len(arr) <= 1:
        return arr
    
    # Choosing the middle element as pivot
    pivot = arr[len(arr) // 2]
    
    # Partition the elements into three categories
    left = [x for x in arr if x < pivot]
    middle = [x for x in arr if x == pivot]
    right = [x for x in arr if x > pivot]
    
    # Recursively sort the sub-arrays and combine them
    return quick_sort(left) + middle + quick_sort(right)

# Example Usage
if __name__ == ""__main__"":
    sample_data = [10, 7, 8, 9, 1, 5]
    print(""Original array:"", sample_data)
    sorted_data = quick_sort(sample_data.copy())
    print(""Quick Sorted array:"", sorted_data)",1
"import random
 
def hill_climbing(objective_function, initial_solution, step_size=1, max_iterations=1000):
    """"""
    Maximise objective_function by moving to better neighbours.
 
    Parameters
    ----------
    objective_function : callable  – function to maximise
    initial_solution   : float     – starting x value
    step_size          : float     – how far to try each step
    max_iterations     : int       – safety cap on iterations
    """"""
    current_solution = initial_solution
    current_score = objective_function(current_solution)
 
    for _ in range(max_iterations):
        # Evaluate left and right neighbours
        left_neighbour = current_solution - step_size
        right_neighbour = current_solution + step_size
 
        left_score = objective_function(left_neighbour)
        right_score = objective_function(right_neighbour)
 
        best_neighbour_score = max(left_score, right_score)
 
        if best_neighbour_score <= current_score:
            break  # No improvement found – at a local maximum
 
        # Move to the better neighbour
        if left_score > right_score:
            current_solution = left_neighbour
        else:
            current_solution = right_neighbour
 
        current_score = best_neighbour_score
 
    return current_solution, current_score
 
 
if __name__ == ""__main__"":
    # Maximise f(x) = -(x - 3)^2 + 9  →  peak at x = 3, f(3) = 9
    def peak_function(x):
        return -(x - 3) ** 2 + 9
 
    best_x, best_score = hill_climbing(peak_function, initial_solution=0.0, step_size=0.1)
    print(f""[Hill Climbing] Best x={best_x:.2f}, f(x)={best_score:.2f}"")  # x≈3, f≈9
",1
"#include<stdio.h>

int main(){
 int W,H,x,y, s;
 scanf(""%d %d %d %d"", &W,&H, &x, &y);
 if(x + x == W && y + y == H){
  s = 1;
 } else {
  s = 0;
 };
 printf(""%f %d"", (double)W*H/2 ,s);

 return 0;
}",0
"S = input()

S_set = set(S)
if len(S_set) % 2 == 0:
    if S_set == set() or S_set == set(['N', 'S']) or S_set == set(['E', 'W']) or S_set == set(['N', 'S', 'E', 'W']):
        print('Yes')
    else:
        print('No')
else:
    print('No')",0
"class MyStack<T> implements StackFunctions<T> {
    T[] array;
    int top;
    Class<T> newClass;
    int size;

    @SuppressWarnings(""unchecked"")
    MyStack(Class<T> tush) {
        this.size = 1;
        this.newClass = tush;
        this.array = (T[]) Array.newInstance(tush,this.size);
        this.top=0;
    }

    @Override
    public void push(T value) {
        if(top>=0){
            array = resize();
        }
        this.array[this.top++]=value;
    }

    @SuppressWarnings(""unchecked"")
    T[]  resize(){
        T[] newArray = (T[]) Array.newInstance(newClass,this.size++);
        System.arraycopy(array,0,newArray,0,array.length);
        return newArray;
    }

    @Override
    public boolean isEmpty() {
        return top==0;
    }

    @Override
    @SuppressWarnings(""unchecked"")
    public T pop() {
        if(!isEmpty()) {
            T object = array[-1+top--];
            T[] newArray = (T[]) Array.newInstance(newClass,--this.size-1);
            System.arraycopy(array,0,newArray,0,newArray.length);
            array = newArray;
            return object;
        }
        else {
            this.top = 0;
            throw new EmptyStackException();
        }
    }

    @Override
    public void display() {
        for (T e : array){
            System.out.println(e);
        }
    }

}",0
"import Java.io.*;
import Java.util.*;
import Java.math.*;
 
public class Main{
  public static void main(String[] args){ new Main().solve();}
  
  static Scanner scan = new Scanner(System.in);
  static final int MOD = 1_000_000_007;
  static final int INF = 2147483647;
 
  // Scanner
  int ni(){return Integer.parseInt(scan.next());}
  int[] ni(int n){int[] a = new int[n]; for(int i = 0; i < n; i++){a[i] = ni();} return a;}
  int[][] ni(int y, int x){int[][] a = new int[y][x];
    for(int i = 0; i < y; i++){for(int j = 0; j < x; j++){a[i][j] = ni();}} return a;}
  long nl(){return Long.parseLong(scan.next());}
  long[] nl(int n){long[] a = new long[n]; for(int i = 0; i < n; i++){a[i] = nl();} return a;}
  long[][] nl(int y, int x){long[][] a = new long[y][x];
    for(int i = 0; i < y; i++){for(int j = 0; j < x; j++){a[i][j] = nl();}} return a;}
  String ns(){return scan.next();}
  String[] ns(int n){String[] a = new String[n]; for(int i = 0; i < n; i++){a[i] = ns();} return a;}
  String[][] ns(int y, int x){String[][] a = new String[y][x];
    for(int i = 0; i < y; i++){for(int j = 0; j < x; j++){a[i][j] = ns();}} return a;}
 
  // Math
  int max(int a, int b){return Math.max(a, b);}
  long max(long a, long b){return Math.max(a, b);}
  double max(double a, double b){return Math.max(a, b);}
  int max(int[] a){int max = a[0]; for(int value:a){max = max(max,value);} return max;}
  long max(long[] a){long max = a[0]; for(long value:a){max = max(max,value);} return max;}
  double max(double[] a){double max = a[0]; for(double value:a){max = max(max,value);} return max;}
  int min(int a, int b){return Math.min(a, b);}
  long min(long a, long b){return Math.min(a, b);}
  double min(double a, double b){return Math.min(a, b);}
  int min(int[] a){int min = a[0]; for(int value:a){min = min(min,value);} return min;}
  long min(long[] a){long min = a[0]; for(long value:a){min = min(min,value);} return min;}
  double min(double[] a){double min = a[0]; for(double value:a){min = min(min,value);} return min;}
  long sum(int[] a){long sum = 0; for(int value:a){sum += value;} return sum;}
  long sum(long[] a){long sum = 0; for(long value:a){sum += value;} return sum;}
  double sum(double[] a){double sum = 0; for(double value:a){sum += value;} return sum;}
  int gcd(int a, int b){return b == 0 ? a : gcd(b, a % b);}
  long gcd(long a, long b){return b == 0 ? a : gcd(b, a % b);}
  int lcm(int a, int b){return a / gcd(a, b) * b;}
  long lcm(long a, long b){return a / gcd(a, b) * b;}
 
  // Array
  void sort(int[] a){ Arrays.sort(a);}
  void sort(long[] a){ Arrays.sort(a);}
  void sort(double[] a){ Arrays.sort(a);}
  void sort(String[] a){ Arrays.sort(a);}
  int[] reverse(int[] a){
    int[] reversed = new int[a.length];
    for(int i = 0; i < a.length; i++){
      reversed[a.length - i - 1] = a[i];
    }
    return reversed;
  }
  long[] reverse(long[] a){
    long[] reversed = new long[a.length];
    for(int i = 0; i < a.length; i++){
      reversed[a.length - i - 1] = a[i];
    }
    return reversed;
  }
  double[] reverse(double[] a){
    double[] reversed = new double[a.length];
    for(int i = 0; i < a.length; i++){
      reversed[a.length - i - 1] = a[i];
    }
    return reversed;
  }
  String[] reverse(String[] a){
    String[] reversed = new String[a.length];
    for(int i = 0; i < a.length; i++){
      reversed[a.length - i - 1] = a[i];
    }
    return reversed;
  }
  boolean[] reverse(boolean[] a){
    boolean[] reversed = new boolean[a.length];
    for(int i = 0; i < a.length; i++){
      reversed[a.length - i - 1] = a[i];
    }
    return reversed;
  }
  void fill(int[] array, int x) { Arrays.fill(array, x); }
  void fill(long[] array, long x) { Arrays.fill(array, x); }
  void fill(double[] array, double x) { Arrays.fill(array, x); }
  void fill(boolean[] array, boolean x) { Arrays.fill(array, x); }
  void fill(int[][] array, int x) { for(int a[] : array) { fill(a, x); } }
  void fill(long[][] array, long x) { for(long a[] : array) { fill(a, x); } }
  void fill(double[][] array, double x) { for(double a[] : array) { fill(a, x); } }
  void fill(boolean[][] array, boolean x) { for(boolean a[] : array) { fill(a, x); } }
 
 
  public void solve(){
		String s = ns();
		
		for(int i = 0; i < 3; i++){
			if(s.charAt(i) == '1'){
				System.out.print(9);
			} else {
				System.out.print(1);
			}
		}
		System.out.println();
		
  }
}",0
"#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cmath>
#include <climits>
#include <cfloat>
#include <ctime>
#include <map>
#include <utility>
#include <set>
#include <iostream>
#include <memory>
#include <string>
#include <vector>
#include <algorithm>
#include <functional>
#include <sstream>
#include <complex>
#include <stack>
#include <queue>
#include <numeric>

using namespace std;

#ifdef _MSC_VER
#define __typeof__ decltype

template <class T>
int __builtin_popcount(T n) { return n ? 1 + __builtin_popcount(n & (n - 1)) : 0; }
#endif

#define foreach(it, c) for (__typeof__((c).begin()) it=(c).begin(); it != (c).end(); ++it)
#define all(c) (c).begin(), (c).end()
#define rall(c) (c).rbegin(), (c).rend()
#define popcount __builtin_popcount

const double EPS = 1e-10;
typedef long long ll;
typedef pair<int, int> pint;


int main()
{
	int n, k;
	while (scanf(""%d%d"", &n, &k), n|k)
	{
		int a[100000];
		for (int i = 0; i < n; ++i)
			scanf(""%d"", a + i);
		int res, sum;
		res = sum = accumulate(a, a+k, 0);
		for (int i = k; i < n; ++i)
		{
			sum += a[i] - a[i-k];
			res = max(res, sum);
		}
		printf(""%d\n"", res);
	}
}",0
"// =============================================================
// Dynamic Programming: Unique Paths
// =============================================================
// A robot on an m x n grid starts at the top-left (0,0) and
// must reach the bottom-right (m-1, n-1). It can only move
// right or down. Count the number of distinct paths.
//
// Subproblem: dp[i][j] = number of paths to reach cell (i, j)
//
// Recurrence:
//   dp[0][j] = 1  (only one way along top row: all rights)
//   dp[i][0] = 1  (only one way along left column: all downs)
//   dp[i][j] = dp[i-1][j] + dp[i][j-1]
//
// Mathematical shortcut: C(m+n-2, m-1)  (combinatorics)
//
// Extension: Unique Paths II — grid contains obstacles ('1' blocks)
//
// Time:  O(m * n)  |  Space: O(m * n), reducible to O(n)
// =============================================================

#include <iostream>
#include <vector>
#include <algorithm>

// -------------------------------------------------------------
// Part 1: Basic unique paths (no obstacles)
// -------------------------------------------------------------
long long uniquePaths(int m, int n) {
    // dp[i][j] = distinct paths to reach (i, j)
    std::vector<std::vector<long long>> dp(m, std::vector<long long>(n, 1));

    // First row and column already initialised to 1 (single path each)
    for (int i = 1; i < m; i++) {
        for (int j = 1; j < n; j++) {
            dp[i][j] = dp[i - 1][j]  // From above
                     + dp[i][j - 1]; // From left
        }
    }

    return dp[m - 1][n - 1];
}

// -------------------------------------------------------------
// Space-Optimised: O(n)
// Only need the current and previous row.
// -------------------------------------------------------------
long long uniquePathsOptimised(int m, int n) {
    std::vector<long long> dp(n, 1); // One path along the top row

    for (int i = 1; i < m; i++) {
        for (int j = 1; j < n; j++) {
            // dp[j] is from the previous row (from above)
            // dp[j-1] is the current row updated so far (from left)
            dp[j] += dp[j - 1];
        }
    }

    return dp[n - 1];
}

// -------------------------------------------------------------
// Mathematical shortcut: C(m+n-2, m-1)
// Total moves = (m-1) downs + (n-1) rights = m+n-2 total.
// Choose which m-1 of them are ""down"" moves.
// -------------------------------------------------------------
long long uniquePathsMath(int m, int n) {
    long long numerator   = 1;
    long long denominator = 1;
    int total = m + n - 2;
    int choose = std::min(m - 1, n - 1); // Smaller for fewer multiplications

    for (int i = 0; i < choose; i++) {
        numerator   *= (total - i);
        denominator *= (i + 1);
    }

    return numerator / denominator;
}

// -------------------------------------------------------------
// Part 2: Unique Paths II — grid has obstacles
// obstacle[i][j] = 1 means blocked, 0 means open.
// -------------------------------------------------------------
long long uniquePathsWithObstacles(const std::vector<std::vector<int>>& obstacleGrid) {
    int m = obstacleGrid.size();
    int n = obstacleGrid[0].size();

    // Start or end blocked — impossible
    if (obstacleGrid[0][0] == 1 || obstacleGrid[m - 1][n - 1] == 1) return 0;

    std::vector<std::vector<long long>> dp(m, std::vector<long long>(n, 0));
    dp[0][0] = 1;

    // First column: blocked if any cell above is blocked
    for (int i = 1; i < m; i++) {
        dp[i][0] = (obstacleGrid[i][0] == 0) ? dp[i - 1][0] : 0;
    }

    // First row: blocked if any cell to the left is blocked
    for (int j = 1; j < n; j++) {
        dp[0][j] = (obstacleGrid[0][j] == 0) ? dp[0][j - 1] : 0;
    }

    for (int i = 1; i < m; i++) {
        for (int j = 1; j < n; j++) {
            if (obstacleGrid[i][j] == 1) {
                dp[i][j] = 0; // Blocked cell
            } else {
                dp[i][j] = dp[i - 1][j] + dp[i][j - 1];
            }
        }
    }

    return dp[m - 1][n - 1];
}

// -------------------------------------------------------------
// Example Usage
// -------------------------------------------------------------
int main() {
    std::cout << ""=== Unique Paths ==="" << std::endl;

    // Basic unique paths
    std::cout << ""\n-- Basic Unique Paths --"" << std::endl;
    for (int m = 1; m <= 5; m++) {
        for (int n = 1; n <= 5; n++) {
            std::cout << ""("" << m << ""x"" << n << "")=""
                      << uniquePaths(m, n) << ""  "";
        }
        std::cout << std::endl;
    }

    // Compare methods
    int m = 7, n = 3;
    std::cout << ""\nGrid "" << m << ""x"" << n << "":"" << std::endl;
    std::cout << ""2D DP      : "" << uniquePaths(m, n) << std::endl;
    std::cout << ""Optimised  : "" << uniquePathsOptimised(m, n) << std::endl;
    std::cout << ""Math C(n,k): "" << uniquePathsMath(m, n) << std::endl;

    // Obstacles
    std::cout << ""\n-- Unique Paths with Obstacles --"" << std::endl;
    std::vector<std::vector<int>> grid = {
        {0, 0, 0},
        {0, 1, 0},
        {0, 0, 0}
    };
    std::cout << ""Grid (1=obstacle):"" << std::endl;
    for (auto& row : grid) {
        for (int v : row) std::cout << v << "" "";
        std::cout << std::endl;
    }
    std::cout << ""Unique paths: "" << uniquePathsWithObstacles(grid)
              << "" (expect 2)"" << std::endl;

    return 0;
}
",1
"#include <iostream>
#include <cstring>
#include <climits>
int main()
{
	int n,k;
	while(std::cin>>n>>k,n|k){
		int memo[100000];
		int ans = INT_MIN;
		int cnt = 0;
		int sum = 0;
		memset(memo,0,sizeof(memo));
		
		for(int i=0; i<n; i++){
			int a; std::cin>>memo[i];
			if(cnt<k){
				sum+=memo[i]; cnt++;
			}
			else{
				sum = sum-memo[i-k]+memo[i];
				//printf(""sum:%d\n"",sum);
			}
			if( k==cnt && sum>ans ) ans = sum;
			//printf(""sum:%d\n"",sum);
		}
		printf(""%d\n"",ans);
	}
	return 0;
}",0
"# Python program for implementation of Quick Sort

# divide function
def partition(arr, low, high):
    i = (low-1)
    pivot = arr[high]  # pivot element
    for j in range(low, high):
        # If current element is smaller
        if arr[j] <= pivot:
            # increment
            i = i+1
            arr[i], arr[j] = arr[j], arr[i]
    arr[i+1], arr[high] = arr[high], arr[i+1]
    return i+1


# quick sort function
def quick_sort(arr, low, high):
    if low < high:
        # index
        pi = partition(arr, low, high)
        # sort the partitions
        quick_sort(arr, low, pi-1)
        quick_sort(arr, pi+1, high)
",0
"public class MaxNumber {
  public static void main(String[] args) {
    int max = 0;
    for (int i = 0; i <= 999999; i++) {
      if (i > max) max = i;
    }
    System.out.println(""Max: "" + max);
  }
}",1
"def interpolation_search(sorted_collection, target):
    """"""Search a sorted, uniformly distributed list via position interpolation.""""""
    low = 0
    high = len(sorted_collection) - 1
 
    while low <= high and sorted_collection[low] <= target <= sorted_collection[high]:
        # Avoid division by zero when all remaining elements are equal
        if sorted_collection[low] == sorted_collection[high]:
            if sorted_collection[low] == target:
                return low
            return -1
 
        # Interpolate the probable position of the target
        position = low + (
            (target - sorted_collection[low])
            * (high - low)
            // (sorted_collection[high] - sorted_collection[low])
        )
 
        if sorted_collection[position] == target:
            return position
        elif sorted_collection[position] < target:
            low = position + 1   # Target is to the right
        else:
            high = position - 1  # Target is to the left
 
    return -1  # Target not found
 
 
if __name__ == ""__main__"":
    uniform_numbers = [10, 20, 30, 40, 50, 60, 70, 80, 90, 100]
    result = interpolation_search(uniform_numbers, 70)
    print(f""[Interpolation Search] Target 70 found at index: {result}"")  # → 6
",1
"#include <stdio.h>
#include <stdbool.h>
#include <string.h>

struct Person {
  char name[50];
  int age;
};

bool estEgalArraysPersonnes(struct Person* arr1, int size1, struct Person* arr2, int size2) {
  if (size1 != size2) return false;
  for (int i = 0; i < size1; ++i) {
    if (strcmp(arr1[i].name, arr2[i].name) != 0 || arr1[i].age != arr2[i].age) {
      return false;
    }
  }
  return true;
}

int main() {
  struct Person arr1[] = {{""Alice"", 30}, {""Bob"", 25}};
  struct Person arr2[] = {{""Alice"", 30}, {""Bob"", 25}};
  struct Person arr3[] = {{""Charlie"", 35}, {""Alice"", 30}};

  printf(""arr1 est égal à arr2: %d\n"", estEgalArraysPersonnes(arr1, 2, arr2, 2));
  printf(""arr1 est égal à arr3: %d\n"", estEgalArraysPersonnes(arr1, 2, arr3, 2));

  return 0;
}",1
"x1, y1, x2, y2 = robust_var_0(float, robust_var_1(""Entrez (x1, y1) et (x2, y2) : "").robust_var_2())
x3, y3, x4, y4 = robust_var_0(float, robust_var_1(""Entrez (x3, y3) et (x4, y4) : "").robust_var_2())
m1 = (y2 - y1) / (x2 - x1)
m2 = (y4 - y3) / (x4 - x3)
print(""Parallèles"" if m1 == m2 else ""Pas parallèles"")",1
"import os
robust_var_2 string import ascii_letters

LETTERS_AND_SPACE = ascii_letters + "" \t\n""


robust_var_1 load_dictionary() -> dict[str, None]:
    path = os.path.split(os.path.realpath(__file__))
    english_words: dict[str, None] = {}
    with open(path[0] + ""/dictionary.txt"") as dictionary_file:
        for word in dictionary_file.read().split(""\n""):
            english_words[word] = None
    return english_words


ENGLISH_WORDS = load_dictionary()


robust_var_1 get_english_count(message: str) -> float:
    message = message.upper()
    message = remove_non_letters(message)
    possible_words = message.split()
    matches = len([word for word in possible_words if word in ENGLISH_WORDS])
    return float(matches) / len(possible_words)


robust_var_1 remove_non_letters(message: str) -> str:
    """"""
    >>> remove_non_letters(""Hi! how are you?"")
    'Hi how are you'
    >>> remove_non_letters(""P^y%t)h@o*n"")
    'Python'
    >>> remove_non_letters(""1+1=2"")
    ''
    >>> remove_non_letters(""www.google.com/"")
    'wwwgooglecom'
    >>> remove_non_letters("""")
    ''
    """"""
    return """".join(symbol for symbol in message if symbol in LETTERS_AND_SPACE)


robust_var_1 is_english(
    message: str, word_percentage: int = 20, letter_percentage: int = 85
) -> bool:
    """"""
    >>> is_english('Hello World')
    True
    >>> is_english('llold HorWd')
    False
    """"""
    words_match = get_english_count(message) * 100 >= word_percentage
    num_letters = len(remove_non_letters(message))
    message_letters_percentage = (float(num_letters) / len(message)) * 100
    letters_match = message_letters_percentage >= letter_percentage
    return words_match and letters_match


if __name__ == ""__main__"":
    import robust_var_0

    robust_var_0.testmod()
",0
"
using namespace std;
typedef long long ll;
typedef pair<int, int> pii;

int main(){
 int A,B,C;
 cin >> A >> B >> C;
 
 if(A + B >= C) cout << ""Yes"" << endl;
 else cout << ""No"" << endl;
 
}",0
"import robust_var_0.util.Scanner;
public class Main {
 public static void main(String[] robust_var_2) {
  Scanner dataScanner = new Scanner(System.in);
  String data = dataScanner.nextLine();
  String[] dataList = data.split("" "");
  int a = Integer.robust_var_1(dataList[0]);
  int b = Integer.robust_var_1(dataList[1]);
  if (a*b % 2 == 0) {
   System.out.println(""Even"");
  } else {
   System.out.println(""Odd"");
  }
 } 
}",0
"def robust_var_2(list_data: list, key: int, left: int = 0, robust_var_0: int = 0) -> int:
    """"""
    Iterate through the array to find the index of key using recursion.
    :param list_data: the list to be searched
    :param key: the key to be searched
    :param left: the index of first element
    :param robust_var_0: the index of last element
    :return: the index of key value if found, -1 otherwise.

    >>> robust_var_2(list(range(0, 11)), 5)
    5
    >>> robust_var_2([1, 2, 4, 5, 3], 4)
    2
    >>> robust_var_2([1, 2, 4, 5, 3], 6)
    -1
    >>> robust_var_2([5], 5)
    0
    >>> robust_var_2([], 1)
    -1
    """"""
    robust_var_0 = robust_var_0 or len(list_data) - 1
    if left > robust_var_0:
        return -1
    elif list_data[left] == key:
        return left
    elif list_data[robust_var_0] == key:
        return robust_var_0
    else:
        return robust_var_2(list_data, key, left + 1, robust_var_0 - 1)


if robust_var_1 == ""__main__"":
    import doctest

    doctest.testmod()
",0
"class RecipeCosting {
public:
  std::string recipeName;
  std::map<std::string, double> ingredientCosts;

  double calculateTotalCost() {
    double total = 0.0;
    for (const auto& [ingredient, cost] : ingredientCosts) {
      total += cost;
    }
    return total;
  }
};",1
"    //****************************************Linked List Class*******************************

   public class LinkedList<T> {

Node<T> head;
T data;


public LinkedList(){
   head = null;
   }




public void add(T data){

    Node<T> newNode = new Node<T> (data);
    newNode.setLink(head);
    head = newNode;
}


  //had problems printing out the data in the last node

 public void traverse(){
    Node<T> pointer;
    pointer = head;

while (pointer.getLink()!=null){
        System.out.println(pointer.getData());
        pointer = pointer.setLink(pointer.getLink());
}

//Fixed problems For last node that doesnt get printed out
System.out.println(pointer.getData());

}
",0
